title,link,summary
Đặc điểm giúp Hawaii trở thành 'kinh đô cầu vồng' của thế giới,https://vnexpress.net/dac-diem-giup-hawaii-tro-thanh-kinh-do-cau-vong-cua-the-gioi-4847789.html,"MỹCầu vồng xuất hiện đặc biệt nhiều tại quần đảo Hawaii, nơi thường xuyên có nắng, mưa rào và không khí trong lành."
Đại học Quốc gia Hà Nội mở diễn đàn bàn về biến đổi khí hậu,https://vnexpress.net/dai-hoc-quoc-gia-ha-noi-mo-dien-dan-ban-ve-bien-doi-khi-hau-3771864.html,"Các chuyên gia quốc tế sẽ đến Việt Nam để cùng thảo luận về hiện trạng, giải pháp, đào tạo nguồn lực ứng phó biến đổi khí hậu."
Xương rồng lê gai trở thành đồ ăn vì biến đổi khí hậu,https://vnexpress.net/thoi-su/xuong-rong-le-gai-tro-thanh-do-an-vi-bien-doi-khi-hau-3767157.html,Như Quỳnh(Nguồn:Now This)
ASEM bàn giải pháp ứng phó với biến đổi khí hậu,https://vnexpress.net/asem-ban-giai-phap-ung-pho-voi-bien-doi-khi-hau-3765793.html,"Các thành viên đang phát triển trong ASEM cần được tiếp cận tài chính, đầu tư công nghệ thông minh để chuyển đổi sang nền kinh tế phát thải thấp."
Chính sách năng lượng khác biệt của Trump và Harris,https://vnexpress.net/chinh-sach-nang-luong-khac-biet-cua-trump-va-harris-4810227.html,"Hai ứng viên Tổng thống Mỹ đều muốn giữ giá nhiên liệu thấp, nhưng Trump muốn tăng khai thác dầu khí, trong khi Harris ủng hộ năng lượng sạch."
Hiện tượng thời tiết lạ gây lũ quét ở Tây Ban Nha,https://vnexpress.net/hien-tuong-thoi-tiet-la-gay-lu-quet-o-tay-ban-nha-4810869.html,Tây Ban Nha đang bị tàn phá bởi hiện tượng thời tiết mang tên DANA gây ra lũ quét khiến hơn 155 người thiệt mạng.
Trái Đất trước và sau biến đổi khí hậu,https://vnexpress.net/trai-dat-truoc-va-sau-bien-doi-khi-hau-2952947.html,"Biến đổi khí hậu kèm theo hiện tượng ấm lên toàn cầu, lũ lụt, thiên tai khiến nhiều khu rừng trở nên xơ xác, các rạn san hô bị tẩy trắng hay làm nước sông rút xuống mức kỷ lục."
Gần 100.000 cây xanh chống biến đổi khí hậu ở Cà Mau,https://vnexpress.net/gan-100-000-cay-xanh-chong-bien-doi-khi-hau-o-ca-mau-3743900.html,"Những cây đước, phi lao, xà cừ… trị giá 900 triệu đồng vừa được trồng tại xã Đất Mũi, góp phần khắc phục hạn hán, chống xâm nhập mặn."
Hướng đi mới cho ngành du lịch ĐBSCL trước biến đổi khí hậu,https://vnexpress.net/huong-di-moi-cho-nganh-du-lich-dbscl-truoc-bien-doi-khi-hau-3728836.html,"Theo ước tính, dự án phát triển du lịch ĐBSCL thích ứng biến đổi khí hậu có thể tạo thêm 300.000 việc làm trong ngành du lịch vào năm 2025."
Nhiều nhà khoa học trẻ say mê sản phẩm thích ứng với biến đổi khí hậu,https://vnexpress.net/nhieu-nha-khoa-hoc-tre-say-me-san-pham-thich-ung-voi-bien-doi-khi-hau-3726995.html,"Pin vi sinh, công nghệ biogas xử lý phụ phẩm chế biến rau quả, giải pháp chiếu sáng tiết kiệm năng lượng... được các nhà khoa học trẻ nghiên cứu."
Cuộc thi về biến đổi khí hậu cho học sinh,https://vnexpress.net/cuoc-thi-ve-bien-doi-khi-hau-cho-hoc-sinh-2912459.html,"Nhằm tuyên truyền, nâng cao nhận thức cho học sinh về biến đổi khí hậu, Bộ Giáo dục và Đào tạo cùng các đơn vị đã phát động cuộc thi liên quan đến lĩnh vực này."
Chu kỳ nước toàn cầu lần đầu tiên mất cân bằng,https://vnexpress.net/chu-ky-nuoc-toan-cau-lan-dau-tien-mat-can-bang-4805105.html,"Sử dụng đất và quản lý nước thiếu hợp lý trong thời gian dài, cộng thêm biến đổi khí hậu, đang gây ra cuộc khủng hoảng nước chưa từng có."
Chung tay phát triển du lịch ở ĐBSCL trước biến đổi khí hậu,https://vnexpress.net/chung-tay-phat-trien-du-lich-o-dbscl-truoc-bien-doi-khi-hau-3706387.html,Tập đoàn Novaland muốn góp phần phát triển bền vững cùng ĐBSCL bằng những sáng kiến kết nối và dự án cụ thể.
Hồ nhiệt đới lớn nhất thế giới chuyển màu xanh lá,https://vnexpress.net/ho-nhiet-doi-lon-nhat-the-gioi-chuyen-mau-xanh-la-4867664.html,"Châu PhiHồ Victoria đang chuyển màu xanh lá do hiện tượng tảo nở hoa độc hại, một số khu vực thậm chí cạn oxy đến mức trở thành ""vùng chết""."
Trái Đất có nguy cơ cạn kiệt nước không?,https://vnexpress.net/trai-dat-co-nguy-co-can-kiet-nuoc-khong-4653403.html,"Dù không gặp nguy cơ cạn kiệt nước biển, vốn bao phủ 70% bề mặt Trái Đất, con người vẫn phải đối mặt với tình trạng khan hiếm nước ngọt."
Biến đổi khí hậu khiến du lịch nhiều nơi điêu đứng,https://vnexpress.net/bien-doi-khi-hau-khien-du-lich-nhieu-noi-dieu-dung-3692744.html,"Tuyết tan nhanh trên dãy Apls khiến nhiều resort phải dùng tuyết nhân tạo, trong khi các rạn san hô ở Thái Bình Dương cũng có nguy cơ xoá sổ."
Biến đổi khí hậu và đại dịch đẩy La Mã vào cảnh diệt vong,https://vnexpress.net/bien-doi-khi-hau-va-dai-dich-day-la-ma-vao-canh-diet-vong-3690005.html,Khí hậu kém thuận lợi kết hợp với nhiều dịch bệnh thảm khốc góp phần làm suy yếu đế quốc La Mã hùng mạnh.
Giống xoài thích ứng với biến đổi khí hậu tại Trà Vinh,https://vnexpress.net/thoi-su/giong-xoai-thich-ung-voi-bien-doi-khi-hau-tai-tra-vinh-3685198.html,Ý kiến phản h​ồi gửi về email:thongtin@nongnghiepsach.tv.Hotline: 043.629​.0688.
Macron nói Trump có thể đổi ý về hiệp định biến đổi khí hậu,https://vnexpress.net/macron-noi-trump-co-the-doi-y-ve-hiep-dinh-bien-doi-khi-hau-3613991.html,Tổng thống Pháp hy vọng ông Donald Trump sẽ thay đổi quyết định về việc Mỹ rút khỏi hiệp định chống biến đổi khí hậu toàn cầu.
Loạt ảnh ấn tượng ghi cảnh Trái đất nóng vượt cảnh báo,https://vnexpress.net/loat-anh-an-tuong-ghi-canh-trai-dat-nong-vuot-canh-bao-4838452.html,"Dòng sông khô hạn, người yếu thế chống chọi với sức nóng, loạt vụ cháy tại California… là những bức ảnh ấn tượng trong 2024 - năm nhiệt độ Trái đất tăng vượt ngưỡng cảnh báo khí hậu."
"Hòn đảo Bắc Cực rộng 1,1 triệu m2 biến mất",https://vnexpress.net/hon-dao-bac-cuc-rong-1-1-trieu-m2-bien-mat-4814054.html,"Ảnh vệ tinh hé lộ rằng đảo Mesyatsev, vốn là một tảng băng lớn ở Bắc Cực, có thể đã tan chảy hoàn toàn do biến đổi khí hậu."
Cà Mau khởi động dự án xây dựng đê biển Tây,https://vnexpress.net/ca-mau-khoi-dong-du-an-xay-dung-de-bien-tay-4825175.html,"UBND tỉnh Cà Mau tổ chức lễ khởi động dự án xây dựng đê biển Tây và chống sạt lở các đoạn xung yếu, nhằm ứng phó với biến đổi khí hậu, chiều 6/12."
Cực Bắc có thể dịch chuyển 27 m do băng tan,https://vnexpress.net/cuc-bac-co-the-dich-chuyen-27-m-do-bang-tan-4871676.html,"Biến đổi khí hậu do hoạt động của con người có thể khiến băng tan, dẫn đến vị trí các cực địa lý thay đổi lớn cuối thế kỷ này."
Hàng trăm chuyên gia hiến kế cho miền Tây đối phó biến đổi khí hậu,https://vnexpress.net/hang-tram-chuyen-gia-hien-ke-cho-mien-tay-doi-pho-bien-doi-khi-hau-3646726.html,"Là một trong bốn đồng bằng chịu ảnh hưởng nặng nhất của biến đổi khí hậu, miền Tây cần phải được chuyển đổi mô hình phát triển cho phù hợp."
Kiếm hàng tỷ USD từ biến đổi khí hậu,https://vnexpress.net/kiem-hang-ty-usd-tu-bien-doi-khi-hau-2726841.html,"Các nhà đầu tư biết tận dụng điều kiện thời tiết thay đổi thất thường, thảm họa thiên nhiên hoặc hạn hán để mang về lợi nhuận hàng tỷ USD.>Cá nhỏ hơn vì biến đổi khí hậu"
Băng biển toàn cầu chạm mức thấp nhất lịch sử,https://vnexpress.net/bang-bien-toan-cau-cham-muc-thap-nhat-lich-su-4850987.html,"Xung quanh Cực Nam, lượng băng tan chảy rất lớn, trong khi ở phía bắc, mọi thứ không đóng băng như thường lệ vào thời điểm này trong năm."
Doanh nghiệp khởi nghiệp ứng phó biến đổi khí hậu được vinh danh,https://vnexpress.net/doanh-nghiep-khoi-nghiep-ung-pho-bien-doi-khi-hau-duoc-vinh-danh-3644284.html,"Vượt qua 300 dự án dự thi, 17 doanh nghiệp chứng minh được tác động tích cực đến kinh tế, xã hội và môi trường đã đoạt giải."
Tòa Ấn Độ kêu gọi ban bố tình trạng khẩn cấp quốc gia do nắng nóng,https://vnexpress.net/toa-an-do-keu-goi-ban-bo-tinh-trang-khan-cap-quoc-gia-do-nang-nong-4752799.html,"Tòa án bang Rajasthan, Ấn Độ kêu gọi chính phủ ban bố tình trạng khẩn cấp quốc gia sau khi hàng trăm người thiệt mạng vì nắng nóng."
Hậu họa môi trường khi Mỹ rút khỏi hiệp định biến đổi khí hậu,https://vnexpress.net/hau-hoa-moi-truong-khi-my-rut-khoi-hiep-dinh-bien-doi-khi-hau-3593819.html,Việc Mỹ rút khỏi Hiệp định Paris năm 2015 có thể khiến tình trạng biến đổi khí hậu trên Trái Đất trầm trọng hơn.
15 người thiệt mạng vì bão lốc ở Mỹ,https://vnexpress.net/15-nguoi-thiet-mang-vi-bao-loc-o-my-4750838.html,"Giới chức Mỹ cho biết ít nhất 15 người thiệt mạng vì mưa bão và lốc xoáy tại bốn bang Texas, Arkansas, Oklahoma và Kentucky cuối tuần qua."
Gấu xám chuyển sang ăn chay do biến đổi khí hậu,https://vnexpress.net/gau-xam-chuyen-sang-an-chay-do-bien-doi-khi-hau-3635359.html,"Những con gấu xám Bắc Mỹ trên đảo Kodak thay đổi chế độ ăn, chuyển từ cá hồi sang quả mọng theo nhóm nghiên cứu ở Đại học Oregon."
Bão Harvey nhận thêm năng lượng tử thần từ biến đổi khí hậu,https://vnexpress.net/bao-harvey-nhan-them-nang-luong-tu-than-tu-bien-doi-khi-hau-3634328.html,Bão Harvey đang gây ngập lụt lịch sử tại bang Texas nhận được sự trợ lực từ biến đổi khí hậu.
Biến đổi khí hậu tăng sức tàn phá của bão Harvey,https://vnexpress.net/bien-doi-khi-hau-tang-suc-tan-pha-cua-bao-harvey-3633759.html,"Biến đổi khí hậu do hoạt động của con người đóng góp khoảng 30% lượng mưa bão Harvey trút xuống Texas, Mỹ."
"Biến đổi khí hậu khiến gấu xám chê cá hồi, chuyển sang ăn quả",https://vnexpress.net/bien-doi-khi-hau-khien-gau-xam-che-ca-hoi-chuyen-sang-an-qua-3632929.html,Những con gấu xám Bắc Mỹ bỏ món cá hồi bên suối để leo lên đồi ăn trái cây cơm cháy chín sớm hơn thường lệ.
Mưa lũ đe dọa an ninh lương thực Trung Quốc,https://vnexpress.net/mua-lu-de-doa-an-ninh-luong-thuc-trung-quoc-4639033.html,"Mưa lớn kéo dài gây lũ lụt nghiêm trọng ở đông bắc Trung Quốc, nhấn chìm nhiều cánh đồng ngũ cốc và đe dọa an ninh lương thực nước này."
Hai nguyên nhân gây lũ cát đỏ ở Bình Thuận,https://vnexpress.net/hai-nguyen-nhan-gay-lu-cat-do-o-binh-thuan-4749109.html,"Lượng mưa lớn trong thời gian ngắn cùng với hạ tầng đô thị cản trở mạch nước ngầm là hai nguyên nhân chính xảy ra lũ cát đỏ ở Bình Thuận, theo chuyên gia."
'Rừng ma' lan nhanh tại Bắc Mỹ do biến đổi khí hậu,https://vnexpress.net/rung-ma-lan-nhanh-tai-bac-my-do-bien-doi-khi-hau-3621606.html,"Rừng bị nước biển đầu độc, trở thành ""rừng ma"" xuất hiện ngày càng nhiều và nhanh trên khắp thế giới."
California xây đường hầm tích trữ nước mưa 20 tỷ USD,https://vnexpress.net/california-xay-duong-ham-tich-tru-nuoc-mua-20-ty-usd-4749353.html,MỹĐường hầm khổng lồ dùng để thu thập và lưu trữ nước mưa sẽ giúp California đối phó hạn hán kéo dài do biến đổi khí hậu.
Thủ tướng đề nghị các nước 'nói là làm' trong cam kết khí hậu,https://vnexpress.net/thu-tuong-de-nghi-cac-nuoc-noi-la-lam-trong-cam-ket-khi-hau-4683988.html,"Thủ tướng Phạm Minh Chính phát biểu tại hội nghị COP28, đề nghị các nước thu hẹp khoảng cách giữa cam kết và hành động để ứng phó biến đổi khí hậu."
Đức nói Trump sẽ bị cô lập ở G20 về biến đổi khí hậu,https://vnexpress.net/duc-noi-trump-se-bi-co-lap-o-g20-ve-bien-doi-khi-hau-3610169.html,Thủ tướng Đức nói Tổng thống Mỹ sẽ phải đối mặt với sự cô lập tại hội nghị G20 vì quan điểm của ông về biến đổi khí hậu.
Trump 'đứng một mình' tại G20 về vấn đề biến đổi khí hậu,https://vnexpress.net/trump-dung-mot-minh-tai-g20-ve-van-de-bien-doi-khi-hau-3610922.html,Các quốc gia trong G20 có quan điểm trái ngược với Trump về biến đổi khí hậu.
Những yếu tố khiến năm 2023 có thể nóng nhất trong lịch sử,https://vnexpress.net/nhung-yeu-to-khien-nam-2023-co-the-nong-nhat-trong-lich-su-4632716.html,"Biến đổi khí hậu do con người gây ra đang thúc đẩy nắng nóng thiêu đốt châu Á, châu Âu và Bắc Mỹ, có thể biến năm 2023 thành năm nóng nhất lịch sử."
Trump 'tự hào' vì rút Mỹ khỏi hiệp định về biến đổi khí hậu,https://vnexpress.net/trump-tu-hao-vi-rut-my-khoi-hiep-dinh-ve-bien-doi-khi-hau-3606787.html,"Tổng thống Mỹ bảo vệ quyết định rút Washington khỏi hiệp định Paris về biến đổi khí hậu, nói ông ""tự hào"" về bước đi này."
6 hậu quả rõ nhất của biến đổi khí hậu,https://vnexpress.net/6-hau-qua-ro-nhat-cua-bien-doi-khi-hau-2230483.html,"Biển đổi khí hậu khiến hoa nở sớm hơn, mùa sinh sản của động vật thay đổi và hoạt động quân sự tăng mạnh ở Bắc Cực."
Mỹ giúp Việt Nam chống biến đổi khí hậu,https://vnexpress.net/my-giup-viet-nam-chong-bien-doi-khi-hau-2248132.html,"Cơ quan Phát triển Quốc tế Mỹ (USAID) vừa công bố các chương trình 5 năm về năng lượng sạch, thích ứng, cảnh quan bền vững nhằm giúp Việt Nam ứng phó với các tác động của biến đổi khí hậu và sử dụng đất."
5 giải pháp đối phó biến đổi khí hậu của Hà Nội,https://vnexpress.net/5-giai-phap-doi-pho-bien-doi-khi-hau-cua-ha-noi-3604425.html,"Trồng cây xanh, làm sống lại các dòng sông, đào hồ, tiết kiệm năng lượng… là những biện pháp thủ đô thực hiện để bảo vệ môi trường."
Cá mập dài 20 mét tuyệt chủng vì biến đổi khí hậu,https://vnexpress.net/ca-map-dai-20-met-tuyet-chung-vi-bien-doi-khi-hau-3605138.html,"Đại dương lạnh đi do biến đổi khí hậu kéo theo sự tuyệt chủng của nhiều loài động vật, trong đó có loài cá mập lớn nhất."
Cá nhỏ hơn vì biến đổi khí hậu,https://vnexpress.net/ca-nho-hon-vi-bien-doi-khi-hau-2244509.html,Trọng lượng trung bình của các loài cá có thể giảm tới 24% do tình trạng ấm lên của trái đất.
Trái phiếu khí hậu là gì?,https://vnexpress.net/trai-phieu-khi-hau-4801192.html,Trái phiếu khí hậu được phát hành nhằm huy động vốn cho các dự án liên quan đến chống biến đổi khí hậu và bảo vệ môi trường.
Ông Trump dự kiến rút Mỹ khỏi Hiệp định Paris về biến đổi khí hậu,https://vnexpress.net/ong-trump-du-kien-rut-my-khoi-hiep-dinh-paris-ve-bien-doi-khi-hau-3593154.html,Truyền thông Mỹ đưa tin chính quyền ông Trump dự kiến rút khỏi hiệp định về cắt giảm lượng khí thải carbon để kiềm chế sự nóng lên toàn cầu.
TP HCM trong nhóm 10 nơi bị đe dọa nhất bởi biến đổi khí hậu,https://video.vnexpress.net/tin-tuc/thoi-su/tp-hcm-trong-nhom-10-noi-bi-de-doa-nhat-boi-bien-doi-khi-hau-3583392.html,Tải ứng dụngApp store
Ông Nguyễn Thiện Nhân: 'TP HCM bị đe dọa bởi biến đổi khí hậu',https://vnexpress.net/ong-nguyen-thien-nhan-tp-hcm-bi-de-doa-boi-bien-doi-khi-hau-3583104.html,"Bí thư Thành ủy TP HCM khẳng định thành phố chủ trương xây dựng đô thị thông minh, đặt mục tiêu quan trọng là bảo vệ môi trường bởi là một trong 10 thành phố trên thế giới bị đe dọa nhiều nhất bởi biến đổi khí hậu."
Doanh nghiệp có thể 'ẵm' 75.000 USD khi ứng phó với biến đổi khí hậu,https://vnexpress.net/doanh-nghiep-co-the-am-75-000-usd-khi-ung-pho-voi-bien-doi-khi-hau-3579587.html,"Nếu có ý tưởng xuất sắc giúp Việt Nam ứng phó với biến đổi khí hậu, doanh nghiệp khởi nghiệp không chỉ nhận tài trợ lên đến 75.000 USD mà còn được cố vấn đào tạo, tiếp cận đầy đủ dịch vụ ươm tạo, thương mại hóa và phát triển kinh doanh."
Trump xoá chính sách chống biến đổi khí hậu thời Obama,https://vnexpress.net/trump-xoa-chinh-sach-chong-bien-doi-khi-hau-thoi-obama-3562267.html,"Tổng thống Mỹ Donald Trump ký sắc lệnh nhằm xoá bỏ các quy định về biến đổi khí hậu thời cựu tổng thống Barack Obama, đồng thời duy trì lời hứa ủng hộ ngành công nghiệp than."
Trump sắp xóa chính sách chống biến đổi khí hậu của Obama,https://vnexpress.net/trump-sap-xoa-chinh-sach-chong-bien-doi-khi-hau-cua-obama-3561964.html,"Tổng thống Mỹ Donald Trump sẽ ký sắc lệnh dỡ bỏ các chính sách liên quan đến biến đổi khí hậu, di sản quan trọng của người tiền nhiệm Barack Obama."
Shipper Thái Lan khổ sở trong nắng nóng,https://vnexpress.net/shipper-thai-lan-kho-so-trong-nang-nong-4740520.html,"Suriyan Wongwan lo sợ bị say nắng khi làm công việc tài xế giao đồ ăn giữa đợt nắng nóng đỉnh điểm ở thủ đô Bangkok, Thái Lan."
Nắng nóng làm nứt đường cao tốc Mỹ,https://vnexpress.net/nang-nong-lam-nut-duong-cao-toc-my-4622607.html,"Đợt nắng nóng nguy hiểm và kéo dài bao phủ phần lớn miền nam nước Mỹ, khiến nhiều đoạn cao tốc nứt nẻ, cản trở giao thông."
'Chỉ điện hạt nhân chống được biến đổi khí hậu',https://vnexpress.net/chi-dien-hat-nhan-chong-duoc-bien-doi-khi-hau-2230631.html,Giám đốc Viện Trái đất tại Mỹ tuyên bố điện hạt nhân là lựa chọn duy nhất của nhân loại trong cuộc chiến chống hiện tượng ấm lên toàn cầu.
Hiện tượng 'biên giới di chuyển' làm thay đổi hình dạng các nước,https://vnexpress.net/hien-tuong-bien-gioi-di-chuyen-lam-thay-doi-hinh-dang-cac-nuoc-4826923.html,"Biến đổi khí hậu thúc đẩy sông băng thu hẹp, khiến các nước có biên giới sông băng như ở khu vực dãy Alps phải điều chỉnh bản đồ."
Hơn 3.000 tỷ lít nước tràn ra từ hồ sông băng,https://vnexpress.net/hon-3-000-ty-lit-nuoc-tran-ra-tu-ho-song-bang-4830236.html,"GreenlandCác chuyên gia lần đầu tiên theo dõi kỹ hiện tượng lũ bùng phát ở hồ sông băng Catalina, mở ra triển vọng về nguồn năng lượng xanh khổng lồ."
Dự án 500 tỷ USD đóng băng Bắc Cực chống biến đổi khí hậu,https://vnexpress.net/du-an-500-ty-usd-dong-bang-bac-cuc-chong-bien-doi-khi-hau-3546830.html,"Các nhà khoa học Mỹ đề xuất ý tưởng sử dụng 10 triệu máy bơm khổng lồ, mang nước biển bên dưới lớp băng lên trên bề mặt nhằm làm tăng độ dày băng Bắc Cực."
Đê cát chắn sóng nửa triệu USD trôi ra biển trong 72 giờ,https://vnexpress.net/de-cat-chan-song-nua-trieu-usd-troi-ra-bien-trong-72-gio-4722047.html,MỹNhóm chủ sở hữu bất động sản ven biển chi nửa triệu USD xây cồn cát chắn sóng nhưng công trình bị nước biển cuốn trôi sau 72 giờ.
Châu Á hứng thiên tai nhiều nhất thế giới năm 2023,https://vnexpress.net/chau-a-hung-thien-tai-nhieu-nhat-the-gioi-nam-2023-4737732.html,"LHQ cho biết châu Á chịu nhiều thiên tai nhất thế giới trong năm qua, trong đó bão lũ là nguyên nhân chính gây thương vong, thiệt hại kinh tế."
Siêu máy tính AI giống bản sao kỹ thuật số của Trái Đất,https://vnexpress.net/sieu-may-tinh-ai-giong-ban-sao-ky-thuat-so-cua-trai-dat-4735211.html,"MỹCác nhà khoa học tạo ra một ""bản sao kỹ thuật số"" của Trái Đất, có thể dự đoán thời tiết nhanh hơn nhiều so với dịch vụ thông thường."
Kiện chính phủ vì mất nhà do sụt lở,https://vnexpress.net/kien-chinh-phu-vi-mat-nha-do-sut-lo-4734650.html,"AnhÔng Kevin Jordan, 70 tuổi, cho rằng nhân quyền của mình đã bị vi phạm do chính phủ không bảo vệ ông khi căn nhà bên bờ biển bị sụt lở vì biến đổi khí hậu."
Biến đổi khí hậu do hiệu ứng nhà kính dài 10 triệu năm trên sao Hỏa,https://vnexpress.net/bien-doi-khi-hau-do-hieu-ung-nha-kinh-dai-10-trieu-nam-tren-sao-hoa-3512754.html,"Khí nhà kính tích tụ trong khí quyển khiến nhiệt độ sao Hỏa tăng cao, làm xuất hiện thời kỳ ấm áp kéo dài, có thời điểm lên đến 10 triệu năm."
Giống lúa hoàn hảo thời biến đổi khí hậu,https://vnexpress.net/giong-lua-hoan-hao-thoi-bien-doi-khi-hau-2213587.html,"Các nhà khoa học Australia vừa phát hiện giống lúa hoang dã có khả năng chịu hạn và nóng tốt, những đặc tính quý trong bối cảnh trái đất đang ấm lên."
Trump chọn người phủ nhận biến đổi khí hậu đứng đầu cơ quan môi trường,https://vnexpress.net/trump-chon-nguoi-phu-nhan-bien-doi-khi-hau-dung-dau-co-quan-moi-truong-3510806.html,"Donald Trump đã chọn ông Scott Pruitt, người phản đối chính sách chống biến đổi khí hậu, đứng đầu Cơ quan bảo vệ môi trường (EPA)."
Những siêu bão càn quét thế giới năm 2024,https://vnexpress.net/nhung-sieu-bao-can-quet-the-gioi-nam-2024-4827591.html,"Yagi, siêu bão đổ bộ miền Bắc Việt Nam tháng 9, là cơn bão gây thiệt hại nặng nhất châu Á và đứng thứ ba thế giới trong năm nay."
Pháp giúp Việt Nam ứng phó biến đổi khí hậu,https://vnexpress.net/phap-giup-viet-nam-ung-pho-bien-doi-khi-hau-2806408.html,Cơ quan phát triển Pháp sẽ hỗ trợ Việt Nam 20 triệu euro để thực hiện các dự án ứng phó với biến đổi khí hậu.
Châu Âu hứng chịu thời tiết cực đoan kỷ lục năm 2021,https://vnexpress.net/chau-au-hung-chiu-thoi-tiet-cuc-doan-ky-luc-nam-2021-4454762.html,"Cơ quan giám sát khí hậu của EU ra báo cáo liệt kê châu Âu đã trải qua ngày nóng nhất, mùa hè nóng nhất, cháy rừng nghiêm trọng và lũ lụt lịch sử năm 2021."
Mỹ phóng vệ tinh theo dõi biến đổi khí hậu,https://vnexpress.net/my-phong-ve-tinh-theo-doi-bien-doi-khi-hau-2209061.html,Cơ quan Hàng không vũ trụ Mỹ (NASA) sẽ phóng một vệ tinh nhân tạo để thử nghiệm những công nghệ dự báo thời tiết và theo dõi biến đổi khí hậu trên trái đất.
Hộp đen Trái Đất trên hòn đảo Australia,https://vnexpress.net/hop-den-trai-dat-tren-hon-dao-australia-4729333.html,"Các nhà khoa học đang chuẩn bị xây dựng hộp đen của Trái Đất, một cấu trúc nguyên khối dài 9,8 m chuyên ghi lại dữ liệu về hành tinh."
Vi khuẩn ăn CO2 chống biến đổi khí hậu hiệu quả,https://vnexpress.net/vi-khuan-an-co2-chong-bien-doi-khi-hau-hieu-qua-3494739.html,"Các nhà khoa học phát hiện một loại vi khuẩn có khả năng hấp thụ CO2 trong quá trình sản xuất nhiên liệu sinh học, làm giảm lượng CO2 giải phóng vào môi trường."
Cơ sở thu giữ CO2 bằng điện gió đầu tiên trên thế giới,https://vnexpress.net/co-so-thu-giu-co2-bang-dien-gio-dau-tien-tren-the-gioi-4819452.html,"MỹCơ sở Concho dự kiến loại bỏ 500.000 tấn CO2 mỗi năm khỏi khí quyển và chôn dưới lòng đất, giúp đối phó với biến đổi khí hậu."
Hương Giang hưởng ứng chống biến đổi khí hậu,https://vnexpress.net/huong-giang-huong-ung-chong-bien-doi-khi-hau-1915121.html,"Hoa hậu đẹp nhất châu Á 2009 cùng diễn viên Hồng Ánh, ca sĩ Đoan Trang, nhạc sĩ Dương Thụ tham gia 'Ngày hành tinh chuyển động tại Việt Nam', tổ chức hôm 24/9, tại Cung Văn hóa Lao động, TP HCM.>Hương Giang diện váy hở cổ sâu"
Trung Quốc kêu gọi nước giàu không 'hô hào suông' về khí hậu,https://vnexpress.net/trung-quoc-keu-goi-nuoc-giau-khong-ho-hao-suong-ve-khi-hau-4528965.html,"Quan chức Trung Quốc cho rằng các nước giàu phải bỏ ""hô hào suông"" khi thảo luận về biến đổi khí hậu và thực hiện cam kết tài trợ đã đưa ra."
Báo động đỏ thảm họa do biến đổi khí hậu,https://vnexpress.net/bao-dong-do-tham-hoa-do-bien-doi-khi-hau-2201304.html,Biến đổi khí hậu ngày càng phức tạp gây ra thảm họa khó lường là vấn đề nóng được đặt ra tại hội thảo của Diễn đàn Hợp tác Kinh tế châu Á - Thái Bình Dương (APEC) đang diễn ra tại Đà Nẵng.
Canada hỗ trợ Việt Nam hơn 11 triệu USD ứng phó biến đổi khí hậu,https://vnexpress.net/canada-ho-tro-viet-nam-hon-11-trieu-usd-ung-pho-bien-doi-khi-hau-3463515.html,Ngoại trưởng Canada Stephane Dion hôm nay công bố khoản tiền hơn 11 triệu USD cho dự án hỗ trợ Việt Nam ứng phó với vấn đề biến đổi khí hậu.
16 bang Mỹ kiện chính quyền ông Biden,https://vnexpress.net/16-bang-my-kien-chinh-quyen-ong-biden-4725201.html,Texas và 15 bang khác ở Mỹ đệ đơn kiện chính quyền ông Biden vì quyết định đóng băng hoạt động xuất khẩu khí đốt tự nhiên hóa lỏng mới.
Người Philippines vật vã giữa nắng nóng kéo dài bất thường,https://vnexpress.net/nguoi-philippines-vat-va-giua-nang-nong-keo-dai-bat-thuong-4739985.html,"Philippines dự kiến hứng chịu nắng nóng bất thường cho tới giữa tháng 5, khiến cuộc sống người dân đảo lộn, các trường học phải dừng dạy trực tiếp."
Liên Hợp Quốc cảnh báo Hội An nguy cơ biến đổi khí hậu,https://vnexpress.net/lien-hop-quoc-canh-bao-hoi-an-nguy-co-bien-doi-khi-hau-3410321.html,"Theo Liên Hợp Quốc, 31 địa danh du lịch trên thế giới có nguy cơ bị ảnh hưởng hoặc biến mất mãi mãi do mực nước biển dâng cao, thời tiết khắc nghiệt và tác động của biến đổi khí hậu."
Giá dừa leo thang khắp châu Á,https://vnexpress.net/gia-dua-leo-thang-khap-chau-a-4881169.html,"Giá dừa cao kỷ lục tại Việt Nam, Philippines, Thái Lan do biến đổi khí hậu và sâu bệnh khiến nguồn cung sụt giảm nghiêm trọng."
Những nền văn minh cổ đại bị diệt vong vì biến đổi khí hậu,https://vnexpress.net/nhung-nen-van-minh-co-dai-bi-diet-vong-vi-bien-doi-khi-hau-3403665.html,"Nền văn minh của người Maya, Viking hay đế quốc Khmer đều chịu chung số phận biến mất do ảnh hưởng của biến đổi khí hậu."
Trung Đông có nguy cơ không còn người ở do biến đổi khí hậu,https://video.vnexpress.net/khoa-hoc/trung-dong-co-nguy-co-khong-con-nguoi-o-do-bien-doi-khi-hau-3398419.html,Tải ứng dụngApp store
